run,rope_length_m,quality_valid,action,component,duration_s,positive_integral_j_kg,negative_integral_j_kg,net_integral_j_kg,net_mean_power_w_kg,power_rms_w_kg,positive_time_ratio,injection_bias,acceleration_rms_m_s2,power_band_energy_w2_s_kg2,power_band_rms_w_kg,power_band_fraction,acceleration_band_energy_m2_s3,acceleration_band_rms_m_s2,acceleration_band_fraction
L06_VALID,0.6,True,action_02_north,velocity_tracking_actual,6.1640000000000015,0.03585574301983607,-0.03530054048806966,0.0005552025317664133,9.007179295366859e-05,0.018118106462552314,0.392904073587385,0.007802579117341453,0.12214407693761267,1.902920664149573e-06,0.0005556214788850752,0.00546092729666024,0.005709560405726809,0.030434769784427235,0.1016279467066533
L06_VALID,0.6,True,action_02_north,velocity_observer_estimation,6.1640000000000015,0.0317731555612644,-0.01370882923897944,0.01806432632228496,0.0029306175084823096,0.010259948411099116,0.6386333771353482,0.3971754179511558,0.0783525308406018,8.30895056451417e-06,0.0011610255377207715,0.0357622862006824,0.006701560635568341,0.0329728631947981,0.21917827418368158
L06_VALID,0.6,True,action_02_north,z3_disturbance,6.1640000000000015,0.009429180474859099,-0.009074552396723761,0.00035462807813533767,5.753213467477897e-05,0.004024707472579751,0.5939553219448095,0.019165218207400646,0.04115526742239517,2.737280304289932e-05,0.0021073094816865387,0.5435570348378206,0.0002562026966100252,0.006447042501028087,0.07115090327124736
L06_VALID,0.6,True,action_03_hold,nominal_total,5.192,0.00682714092532115,-0.012610161939519469,-0.005783021014198319,-0.0011138330150613095,0.006068241023700693,0.37191358024691357,-0.29752178347022623,0.06665134885875545,2.3007399558765118e-05,0.0021050694350587466,0.15693831574943246,0.000932981624969824,0.01340507361583516,0.03402730515025307
L06_VALID,0.6,True,action_03_hold,position_feedback,5.192,0.004462547058294944,-0.0077060094749767825,-0.0032434624166818382,-0.0006247038552931122,0.003618918019080632,0.4876543209876543,-0.2665445492909074,0.04272711906238231,1.44378028974164e-05,0.001667566693790358,0.28064917745581014,5.2116242917631696e-05,0.0031682482813247203,0.009136587147314537
L06_VALID,0.6,True,action_03_hold,velocity_error_combined,5.192,0.006661074853265747,-0.009200633381804442,-0.0025395585285386954,-0.0004891291464827996,0.00464182367836919,0.46141975308641975,-0.16010624397463946,0.056790334679246074,2.0028964231099277e-06,0.0006211005353573385,0.04260901055962626,0.0007903326378106371,0.012337796895878914,0.05058790617543039
L06_VALID,0.6,True,action_03_hold,velocity_reference,5.192,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan
L06_VALID,0.6,True,action_03_hold,velocity_state_feedback,5.192,0.006661074853265747,-0.009200633381804442,-0.0025395585285386954,-0.0004891291464827996,0.00464182367836919,0.46141975308641975,-0.16010624397463946,0.056790334679246074,2.0028964231099277e-06,0.0006211005353573385,0.04260901055962626,0.0007903326378106371,0.012337796895878914,0.05058790617543039
L06_VALID,0.6,True,action_03_hold,velocity_tracking_actual,5.192,0.004835848950210851,-0.03312190486628521,-0.02828605591607436,-0.005448007687995832,0.013569468222510267,0.44753086419753085,-0.7451983605990279,0.10199220101039182,1.4875370719488913e-05,0.0016926476283439015,0.06446236470898309,0.0009751055497672861,0.01370435096300711,0.03142545953184993
L06_VALID,0.6,True,action_03_hold,velocity_observer_estimation,5.192,0.028071013248286588,-0.0023268847042438546,0.025744128544042733,0.0049584222927663195,0.011222653858023334,0.6728395061728395,0.8469048940240845,0.07133563399827562,6.943959706631148e-06,0.0011564750140551625,0.05266700702646806,0.0010626271348399593,0.01430616102342048,0.06436488075605254
L06_VALID,0.6,True,action_03_hold,z3_disturbance,5.192,0.00672180395304167,-0.005876130739889045,0.0008456732131526248,0.0001628800487582097,0.0036544635728932478,0.5740740740740741,0.06712792483574083,0.034650497229905736,4.255890322332616e-06,0.0009053736940473807,0.14631218839536275,1.7928111567108808e-05,0.0018582319851859887,0.0033647810450694155
L06_VALID,0.6,True,action_04_east,nominal_total,6.192,0.021597784001540256,-0.010687770802342617,0.010910013199197639,0.0017619530360461302,0.009416755837407392,0.5316946959896507,0.33792243204337097,0.08400407671165055,1.0539555084676274e-05,0.0013046549464049814,0.08456747509098113,0.0009215001328179697,0.01219922460164805,0.032807578155773655
L06_VALID,0.6,True,action_04_east,position_feedback,6.192,0.008671840123246528,-0.008122613401217678,0.0005492267220288498,8.869940601241114e-05,0.004373855760565161,0.51875808538163,0.03270286355127901,0.04162700301985516,3.169075452495833e-05,0.0022623032315879934,0.3018224334994945,0.0001031098049249999,0.004080698503759529,0.013436514969189732
L06_VALID,0.6,True,action_04_east,velocity_error_combined,6.192,0.01762503810042467,-0.007264252946406511,0.01036078515401816,0.0016732534163466021,0.00719001825766049,0.4683053040103493,0.4162748201434713,0.0686711558761931,1.5101125543863884e-05,0.0015616697041423,0.17868965056364372,0.00103001890647353,0.012897547155242122,0.04649189877794301
L06_VALID,0.6,True,action_04_east,velocity_reference,6.192,0.1724336420395412,-0.16397724586224655,0.008456396177294656,0.0013656970570566304,0.0736556714039858,0.463130659767141,0.025137106084876265,0.7082649036191887,0.014478628747546286,0.04835576321897973,0.48637328707672817,0.0003779364686846314,0.00781257008944923,0.005704401132622687
L06_VALID,0.6,True,action_04_east,velocity_state_feedback,6.192,0.17152470789736252,-0.16962031925283377,0.0019043886445287428,0.0003075563056409468,0.07263694700969504,0.5019404915912031,0.005582343264497581,0.7194946111543299,0.015354185744702476,0.04979639706163657,0.4896863368535803,0.0019726261511620567,0.017848713533475564,0.01715886421708958
L06_VALID,0.6,True,action_04_east,velocity_tracking_actual,6.192,0.01809117009492332,-0.024516292047094563,-0.0064251219521712435,-0.0010376488940845032,0.01099670462896746,0.4760672703751617,-0.15079804403170563,0.10546658560741812,2.6148174544021466e-05,0.002054968711608092,0.08064455910485999,0.007091483591633017,0.033841770608601864,0.11130948500843446
L06_VALID,0.6,True,action_04_east,velocity_observer_estimation,6.192,0.02186475867420773,-0.00507872113044869,0.01678603754375904,0.0027109233759300775,0.006912484589721029,0.6183699870633894,0.6230092647816802,0.0701984992912441,2.2766536888376337e-06,0.0006063634465683458,0.013011805911657631,0.004242190929696814,0.02617457457685227,0.14025285502423043
L06_VALID,0.6,True,action_04_east,z3_disturbance,6.192,0.008837144509430803,-0.008356636962746047,0.0004805075466847563,7.76013479788043e-05,0.003831063289513713,0.5420439844760673,0.027946589146914447,0.04228149798348787,4.3308361804125586e-05,0.0026446633958616475,0.4441814361002249,0.00015046827753846623,0.0049295468776554855,0.02887151848041668
L06_VALID,0.6,True,action_05_hold,nominal_total,5.180000000000007,0.0029521508862762847,-0.008393478337275167,-0.0054413274509988825,-0.0010504493148646478,0.003791688673421744,0.4074074074074074,-0.47959679836034846,0.061717372881591945,1.1864014202321906e-06,0.0004785760370211272,0.05022692104027725,0.0010529227204168939,0.014257171333873194,0.05543188515461064
L06_VALID,0.6,True,action_05_hold,position_feedback,5.180000000000007,0.003264677802534615,-0.006503647915695181,-0.003238970113160566,-0.0006252838056294521,0.0035144403963695337,0.5370370370370371,-0.33157884028334056,0.03254409282670415,1.8077568219576555e-06,0.0005907518967102251,0.14539818978129687,0.00014276019256643862,0.005249750730733191,0.0540124171448467
L06_VALID,0.6,True,action_05_hold,velocity_error_combined,5.180000000000007,0.004956769243832241,-0.007159126529149967,-0.0022023572853177263,-0.0004251654990960856,0.0037477977453869585,0.39351851851851855,-0.18177420197265678,0.057126841637428045,1.1451323791447324e-06,0.0004701787180019074,0.0717583696947613,0.0007830542044945249,0.012295070774356412,0.052359724115546534
L06_VALID,0.6,True,action_05_hold,velocity_reference,5.180000000000007,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan
L06_VALID,0.6,True,action_05_hold,velocity_state_feedback,5.180000000000007,0.004956769243832241,-0.007159126529149967,-0.0022023572853177263,-0.0004251654990960856,0.0037477977453869585,0.39351851851851855,-0.18177420197265678,0.057126841637428045,1.1451323791447324e-06,0.0004701787180019074,0.0717583696947613,0.0007830542044945249,0.012295070774356412,0.052359724115546534
L06_VALID,0.6,True,action_05_hold,velocity_tracking_actual,5.180000000000007,0.0033746771327785464,-0.02063200425058074,-0.017257327117802194,-0.0033315303316220407,0.007908984356649051,0.2191358024691358,-0.7188551737835975,0.09095279809597454,5.270987540432566e-06,0.0010087443493004894,0.10687365840135116,0.002149752232106632,0.02037179627372776,0.07262971376772061
L06_VALID,0.6,True,action_05_hold,velocity_observer_estimation,5.180000000000007,0.01591349168472374,-0.0008585056920339116,0.01505498599268983,0.00290636795225672,0.005395544256244619,0.7577160493827161,0.8976263026103719,0.0559419534344555,4.502757627544018e-06,0.0009323401896601909,0.14336751090942973,0.0018940570180088529,0.019121926497470947,0.1675728876091671
L06_VALID,0.6,True,action_05_hold,z3_disturbance,5.180000000000007,0.0020339785677755367,-0.0028502304242301736,-0.0008162518564546369,-0.00015757757846614591,0.001450030944047305,0.47685185185185186,-0.16712058345387087,0.026698643880733577,1.484273008246928e-06,0.0005352935557068288,0.25188073380827086,0.00018645634735955376,0.005999619475699743,0.0765755858223874
L06_VALID,0.6,True,action_06_south,nominal_total,6.1839999999999975,0.02983964656036926,-0.010363032550189138,0.01947661401018012,0.00314951714265526,0.012144515101389926,0.49417852522639066,0.4844605991709889,0.08173581942800272,1.2216495635066734e-05,0.001405525022124486,0.0800976926229411,0.0009000928979889172,0.012064488868331474,0.06677146417109828
L06_VALID,0.6,True,action_06_south,position_feedback,6.1839999999999975,0.009642114028940317,-0.009039810739544943,0.0006023032893953742,9.739703903547452e-05,0.004401028813260996,0.5834411384217335,0.03223989481059286,0.03730081895334438,3.4644378124906016e-05,0.002366909455278496,0.4472833327457856,0.00013951290895506524,0.00474976864955537,0.05332859297118142
L06_VALID,0.6,True,action_06_south,velocity_error_combined,6.1839999999999975,0.02742137795219611,-0.008547069649521307,0.0188743083026748,0.003052119712592951,0.01022684630079395,0.46571798188874514,0.5247462584894431,0.06931304294614929,9.556539159028048e-06,0.0012431272353456398,0.0696335971000085,0.0011543997989262446,0.013662915448709246,0.13026672262448713
L06_VALID,0.6,True,action_06_south,velocity_reference,6.1839999999999975,0.2003774648621768,-0.18585570632528836,0.014521758536888446,0.0023482791941928285,0.08425632865053485,0.46054333764553684,0.03759842400962514,0.7080073483869607,0.019297998923846645,0.055862632590109665,0.5099459773223999,0.00037895737324919194,0.007828173457744754,0.005641441989376357
L06_VALID,0.6,True,action_06_south,velocity_state_feedback,6.1839999999999975,0.20059922092384666,-0.19624666991969592,0.004352551004150745,0.0007038407186530962,0.0850090397628074,0.5019404915912031,0.01096786209603654,0.7211762018081983,0.020058123474418602,0.056952187503658804,0.5082362424624783,0.0021615519996119156,0.018695974342076916,0.030503925300956244
L06_VALID,0.6,True,action_06_south,velocity_tracking_actual,6.1839999999999975,0.027307613322753485,-0.03070395862541615,-0.0033963453026626643,-0.0005492149583865889,0.013623406560681981,0.36998706338939197,-0.05854599674866808,0.10783205534098748,1.122310630751149e-05,0.0013471681229188565,0.03719739532722363,0.010996669556358144,0.04216924709365836,0.33006184241193126
L06_VALID,0.6,True,action_06_south,velocity_observer_estimation,6.1839999999999975,0.027288470702876176,-0.005017814187501642,0.022270656515374535,0.003601335141554745,0.00826111993434741,0.7697283311772316,0.6893598750504327,0.06320820140170161,3.661974049475248e-06,0.0007695252784569363,0.026205459747476678,0.005718676087044651,0.0304097611244104,0.35798706020920845
L06_VALID,0.6,True,action_06_south,z3_disturbance,6.1839999999999975,0.009498543233377867,-0.00801307269020617,0.0014854705431716977,0.00024021192483371576,0.00348945327996012,0.5161707632600259,0.0848277251884629,0.04124350769246806,3.7037734615220906e-05,0.002447301448841975,0.5356766057204272,0.00023723943683249944,0.006193821735374866,0.10118682804799477
L06_VALID,0.6,True,action_07_hold,nominal_total,5.171999999999997,0.004464483970921718,-0.009455167912317859,-0.004990683941396141,-0.0009649427574238484,0.00507465235791605,0.4775888717156105,-0.3585351116004087,0.03899250661009943,1.4571169679446554e-06,0.000530784154826443,0.036770929287891226,0.0005097146980319714,0.009927372554587722,0.09888297195277962
L06_VALID,0.6,True,action_07_hold,position_feedback,5.171999999999997,0.004045613324851001,-0.007195727435006127,-0.003150114110155126,-0.0006090707869596148,0.004491501208663784,0.5471406491499228,-0.28022583581881944,0.029894411172358415,1.7188062808554004e-06,0.0005764799510501309,0.15886819306345257,2.4831666855661403e-05,0.002191157917464968,0.0223575047828773
L06_VALID,0.6,True,action_07_hold,velocity_error_combined,5.171999999999997,0.005922799652435053,-0.007763369526997844,-0.0018405698745627905,-0.0003558719788404469,0.004387763930598446,0.5486862442040186,-0.1344839341405143,0.04081125720594999,1.7921787622849861e-06,0.0005886557697763503,0.07853694239072534,0.0003506504012461441,0.008233944057034068,0.08832004664233582
L06_VALID,0.6,True,action_07_hold,velocity_reference,5.171999999999997,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan
L06_VALID,0.6,True,action_07_hold,velocity_state_feedback,5.171999999999997,0.005922799652435053,-0.007763369526997844,-0.0018405698745627905,-0.0003558719788404469,0.004387763930598446,0.5486862442040186,-0.1344839341405143,0.04081125720594999,1.7921787622849861e-06,0.0005886557697763503,0.07853694239072534,0.0003506504012461441,0.008233944057034068,0.08832004664233582
L06_VALID,0.6,True,action_07_hold,velocity_tracking_actual,5.171999999999997,0.003107535512387526,-0.022767076240412708,-0.01965954072802518,-0.0038011486326421486,0.00986930185223046,0.3616692426584235,-0.7598004142380054,0.07576283501919612,1.9035431734872132e-06,0.0006066694245612272,0.022154439961812884,0.0006281712949190661,0.011020715350845745,0.05110696447660322
L06_VALID,0.6,True,action_07_hold,velocity_observer_estimation,5.171999999999997,0.01865443597545442,-0.0008354626902811791,0.01781897328517324,0.0034452771239700795,0.0067490690074306125,0.7758887171561051,0.9142671078377671,0.053900224628361,2.5532169126530907e-06,0.0007026104392624787,0.05131950101983308,0.0016046196234111533,0.017613951306524236,0.20332947272969923
L06_VALID,0.6,True,action_07_hold,z3_disturbance,5.171999999999997,0.002709257762551712,-0.0030164425975344757,-0.00030718483498276376,-5.939381960223587e-05,0.001782016379202084,0.4605873261205564,-0.05365017651362737,0.022584990170356537,2.399717832069363e-06,0.0006811626576220261,0.22866326980089663,8.866616735206655e-05,0.004140470645692303,0.07741491552524037
L06_VALID,0.6,True,action_08_west,nominal_total,6.176000000000002,0.030154643219820098,-0.016729055198228433,0.013425588021591665,0.0021738322573820693,0.013103474626405343,0.4501940491591203,0.28635940581904473,0.09800905937331134,2.11292840769127e-06,0.0005849095972854637,0.00920336984730356,0.00017401255260286567,0.005308070045748042,0.004405693858063813
L06_VALID,0.6,True,action_08_west,position_feedback,6.176000000000002,0.010903693943562767,-0.011383353239361935,-0.0004796592957991685,-7.766504141825912e-05,0.006567929121832745,0.5588615782664942,-0.021521886316400906,0.044265228773439635,3.124021057914405e-05,0.0022490718645264344,0.24626722186947395,0.00014709598922040608,0.004880302835639689,0.028615619325733505
L06_VALID,0.6,True,action_08_west,velocity_error_combined,6.176000000000002,0.02658738427550627,-0.012682138584263314,0.013905245691242955,0.0022514970354991825,0.010130947412770826,0.5304010349288486,0.35409764821686823,0.0807291614780734,3.112147576236135e-05,0.0022447937666490625,0.12474912611264043,0.00010626534090236318,0.0041480327462838015,0.0034395597903511483
L06_VALID,0.6,True,action_08_west,velocity_reference,6.176000000000002,0.17158109819570383,-0.1627833177721769,0.00879778042352694,0.0014245110789389472,0.07284276721936045,0.4721862871927555,0.02631195188058547,0.7103484118303178,0.013920998704941479,0.04747681242216058,0.4497943543441722,0.00031848358006577346,0.0071810818952867846,0.005090924561461904
L06_VALID,0.6,True,action_08_west,velocity_state_feedback,6.176000000000002,0.17516635969074557,-0.17005889549059805,0.005107464200147516,0.0008269857837026415,0.07418661575931088,0.5161707632600259,0.01479458447344651,0.7266374195246741,0.015253281218875566,0.04969675076637337,0.4484702245818698,0.00045305495514108877,0.00856489017867974,0.004498399658146959
L06_VALID,0.6,True,action_08_west,velocity_tracking_actual,6.176000000000002,0.026082291011402636,-0.026979145100850192,-0.000896854089447556,-0.0001452160118924151,0.013654654276463745,0.4087968952134541,-0.016902182736822997,0.12515350214408574,0.00010974983787514429,0.004215492296709593,0.13449546488485487,0.006985610873820344,0.033631679166508964,0.08631485470720336
L06_VALID,0.6,True,action_08_west,velocity_observer_estimation,6.176000000000002,0.02064699722922956,-0.005844896282128684,0.014802100947100875,0.0023967132362533792,0.006737025261538009,0.7076326002587322,0.5587407687847817,0.06889603728577359,2.4006534499996008e-05,0.0019715649646850205,0.09564035752637862,0.00601350131800324,0.031203985080592682,0.21767045685949477
L06_VALID,0.6,True,action_08_west,z3_disturbance,6.176000000000002,0.011222190648271868,-0.010918897887360337,0.00030329276091153184,4.910828382634905e-05,0.00567493389999965,0.49676584734799484,0.01369818653782244,0.0475841214302874,4.159809167302596e-05,0.002595273069364814,0.35248432173197075,0.000387835891857447,0.007924472366196861,0.09969480782803761
L06_VALID,0.6,True,action_09_hold,nominal_total,10.215999999999994,0.009038433954972794,-0.013301236090752892,-0.0042628021357800985,-0.0004172672411687648,0.004987423284599162,0.4573218480814409,-0.19081759609944252,0.04904607139001751,9.579235761092051e-07,0.00030621396214683844,0.035704949440372204,0.0013306348593083255,0.011412715895612702,0.05875391515446787
L06_VALID,0.6,True,action_09_hold,position_feedback,10.215999999999994,0.005627515336673236,-0.009016565832659824,-0.003389050495986588,-0.00033173947689766936,0.0038631198606165944,0.5395458104933438,-0.23142800540356037,0.027311463746796605,7.415578902129445e-07,0.0002694213996412789,0.11607403235137778,8.808551746313588e-05,0.0029363769944403353,0.020674024207830977
L06_VALID,0.6,True,action_09_hold,velocity_error_combined,10.215999999999994,0.009741842368568548,-0.010615593905366042,-0.0008737515367974943,-8.552775418926144e-05,0.003960110353952097,0.5340642129992169,-0.042920509490491934,0.04459291665805417,7.071001782096446e-07,0.00026308738923497613,0.04240062393927478,0.000955171734249798,0.009669416979880156,0.05755419367292469
L06_VALID,0.6,True,action_09_hold,velocity_reference,10.215999999999994,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan
L06_VALID,0.6,True,action_09_hold,velocity_state_feedback,10.215999999999994,0.009741842368568548,-0.010615593905366042,-0.0008737515367974943,-8.552775418926144e-05,0.003960110353952097,0.5340642129992169,-0.042920509490491934,0.04459291665805417,7.071001782096446e-07,0.00026308738923497613,0.04240062393927478,0.000955171734249798,0.009669416979880156,0.05755419367292469
L06_VALID,0.6,True,action_09_hold,velocity_tracking_actual,10.215999999999994,0.006971930221702423,-0.027261969599280303,-0.02029003937757788,-0.0019861040894261837,0.008132275595824773,0.422866092404072,-0.592688518798015,0.0756306907985717,2.0031042397088554e-06,0.00044280379363581236,0.028332199892105555,0.001798806669922021,0.013269415784227303,0.04786602352604104
L06_VALID,0.6,True,action_09_hold,velocity_observer_estimation,10.215999999999994,0.023324584226325336,-0.003908295907315034,0.0194162883190103,0.0019005763820487776,0.005847375794987027,0.6397807361002349,0.7129722682187276,0.054194664295236214,2.06984119727084e-06,0.0004501197523239229,0.04207087536639805,0.0009484969201854514,0.009635572431727375,0.07621484359342445
L06_VALID,0.6,True,action_09_hold,z3_disturbance,10.215999999999994,0.005072415043926303,-0.004779819116147793,0.00029259592777850993,2.8640948294685798e-05,0.0017353092396037593,0.5340642129992169,0.029698434185034574,0.02318587924044296,5.733720223186883e-07,0.0002369069528296083,0.0948744875981459,0.00013861526638377883,0.0036835374517115473,0.03439698933555811
L08_VALID,0.8,True,action_01_hold,nominal_total,5.192,0.0020955255363551252,-0.000676868339191969,0.0014186571971631563,0.00027323905954606246,0.0006799288142234224,0.6188271604938271,0.5117083866314643,0.03225942505509668,2.2146957656954713e-08,6.531150564072975e-05,0.021034513983290988,0.00046634463583046585,0.009477333227956379,0.16284882908821127
L08_VALID,0.8,True,action_01_hold,position_feedback,5.192,0.000721841600979701,-0.00020817833942555813,0.0005136632615541429,9.89336019942494e-05,0.00023389546455524965,0.6496913580246914,0.5523142453594193,0.013879125783405931,3.752194014968346e-08,8.50110345299342e-05,0.2228158463700112,4.0156489392348186e-05,0.002781061079951581,0.06017218433899305
L08_VALID,0.8,True,action_01_hold,velocity_error_combined,5.192,0.0014959120493672345,-0.0005909181256565717,0.0009049939237106629,0.00017430545526014307,0.0005195210351399696,0.5740740740740741,0.4336691766019431,0.029724919315713076,4.774018331745793e-09,3.032317688157704e-05,0.007837248277377364,0.0002632309117499156,0.007120346069472975,0.08840403691701812
L08_VALID,0.8,True,action_01_hold,velocity_reference,5.192,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan
L08_VALID,0.8,True,action_01_hold,velocity_state_feedback,5.192,0.0014959120493672345,-0.0005909181256565717,0.0009049939237106629,0.00017430545526014307,0.0005195210351399696,0.5740740740740741,0.4336691766019431,0.029724919315713076,4.774018331745793e-09,3.032317688157704e-05,0.007837248277377364,0.0002632309117499156,0.007120346069472975,0.08840403691701812
L08_VALID,0.8,True,action_01_hold,velocity_tracking_actual,5.192,0.0003400542059410346,-0.003551728828072008,-0.0032116746221309738,-0.0006185813987155188,0.0009511129127704075,0.1712962962962963,-0.8252450339759126,0.04426495815755191,1.1863436118846185e-07,0.00015116035602473623,0.039004349390051166,0.0009051779583563123,0.013203821457069465,0.1041831548240055
L08_VALID,0.8,True,action_01_hold,velocity_observer_estimation,5.192,0.004223791701910784,-0.00010712290716725682,0.0041166687947435275,0.0007928869019151632,0.001091990785366527,0.8410493827160493,0.9505310462862897,0.028895843430463815,8.29436268956006e-08,0.00012639333378706747,0.027350955285600293,0.001233941361291121,0.015416291692728854,0.32897866571768375
L08_VALID,0.8,True,action_01_hold,z3_disturbance,5.192,0.0009296453990814368,-0.0002574890488085657,0.0006721563502728712,0.00012946000583067627,0.00028331967843163094,0.6450617283950617,0.5662006956899897,0.012176756481127987,2.867824491286023e-08,7.432055476077911e-05,0.10824815147596314,9.491341764936689e-05,0.00427559404971066,0.18454545674232706
L08_VALID,0.8,True,action_02_north,nominal_total,6.192,0.026055823377700956,-0.012248482499489902,0.013807340878211054,0.002229867712889382,0.011536984602805682,0.5981912144702842,0.36046445855145853,0.06126325825817469,1.1289553345240242e-05,0.0013502771120292548,0.0667772327452965,4.5387699875119546e-05,0.002707407411047087,0.008769247579039524
L08_VALID,0.8,True,action_02_north,position_feedback,6.192,0.010152099875591365,-0.009390441166426173,0.000761658709165192,0.0001230068974749987,0.0050261733570574315,0.5658914728682171,0.038974394758981644,0.03221357396141343,4.246294152847712e-05,0.002618723008484764,0.3911378959944465,0.0001591232044310818,0.0050693384114778,0.08961973930120173
L08_VALID,0.8,True,action_02_north,velocity_error_combined,6.192,0.023699642612631536,-0.010653960073638702,0.013045682538992834,0.0021068608751603412,0.008902065805473211,0.5723514211886305,0.37974714495393147,0.05137652065506059,1.0082703348800069e-05,0.0012760656582177495,0.06539274119137009,0.00022958904637828708,0.0060891981708118565,0.04231690364034385
L08_VALID,0.8,True,action_02_north,velocity_reference,6.192,0.21878531768871468,-0.1954596046605147,0.023325713028199968,0.003767072517474155,0.08910471656385667,0.45348837209302323,0.05630898960913566,0.6120998034034533,0.025377628194729027,0.06401917029933621,0.6200934026622176,0.0003173191102758324,0.007158674900883281,0.006186672481250699
L08_VALID,0.8,True,action_02_north,velocity_state_feedback,6.192,0.20438990422278222,-0.21466993376897153,-0.010280029546189312,-0.0016602114900176538,0.08746372460737488,0.537467700258398,-0.024531173389112995,0.6220242534919439,0.026384509448900407,0.06527682733929335,0.6125010612967982,0.0005841988606710301,0.009713256983086652,0.008735476660768878
L08_VALID,0.8,True,action_02_north,velocity_tracking_actual,6.192,0.010981129743409316,-0.037077805131447664,-0.026096675388038348,-0.004214579358533325,0.012477027625916778,0.32041343669250644,-0.5430140192659859,0.07547332801472986,3.2132977852595314e-06,0.0007203772905720225,0.006458906422567719,0.009863622793965281,0.039911932270020364,0.2948653460570915
L08_VALID,0.8,True,action_02_north,velocity_observer_estimation,6.192,0.04083544894964031,-0.0016930982639404373,0.03914235068569987,0.006321439064228015,0.010020598592806051,0.789405684754522,0.9203782694274695,0.06489397378041518,1.9654844611275794e-05,0.0017816374521391703,0.0709964601738709,0.009084876813381569,0.038303992844012764,0.44165882699373676
L08_VALID,0.8,True,action_02_north,z3_disturbance,6.192,0.01103926910617156,-0.009116272582050444,0.001922996524121116,0.000310561454153927,0.004460570881337034,0.5167958656330749,0.09540783144740927,0.03395249844825784,5.107244754409908e-05,0.002871956527055668,0.579481088821001,0.0004146623887320234,0.008183363614107677,0.2403473880934272
L08_VALID,0.8,True,action_03_hold,nominal_total,5.188000000000002,0.006099197775114584,-0.0073936539684837065,-0.0012944561933691222,-0.00024950967489767185,0.004044592228287307,0.4853168469860896,-0.09593644234498311,0.039185716998005986,1.5246461025005837e-06,0.0005421064071643355,0.07149501041331065,7.003898302716073e-05,0.0036742603991753876,0.03271669790851849
L08_VALID,0.8,True,action_03_hold,position_feedback,5.188000000000002,0.0018647983353548628,-0.004497006991434318,-0.002632208656079455,-0.0005073648142018993,0.0017668940281614582,0.500772797527048,-0.4137518394339076,0.01985675003641677,1.918518429389678e-07,0.0001923016470691062,0.030795028674691315,3.536908008089958e-05,0.0026110302205868776,0.06912316773788203
L08_VALID,0.8,True,action_03_hold,velocity_error_combined,5.188000000000002,0.007086484346674291,-0.005748731900674103,0.0013377524460001884,0.0002578551360833053,0.004385957841648455,0.39258114374034003,0.10422515836276247,0.03837112863054269,6.5057353977607e-07,0.0003541181723488323,0.03879925018930639,9.922097380073664e-05,0.004373224362673292,0.03346551194588331
L08_VALID,0.8,True,action_03_hold,velocity_reference,5.188000000000002,0.0,0.0,0.0,0.0,0.0,0.0,nan,0.0,0.0,0.0,nan,0.0,0.0,nan
L08_VALID,0.8,True,action_03_hold,velocity_state_feedback,5.188000000000002,0.007086484346674291,-0.005748731900674103,0.0013377524460001884,0.0002578551360833053,0.004385957841648455,0.39258114374034003,0.10422515836276247,0.03837112863054269,6.5057353977607e-07,0.0003541181723488323,0.03879925018930639,9.922097380073664e-05,0.004373224362673292,0.03346551194588331
L08_VALID,0.8,True,action_03_hold,velocity_tracking_actual,5.188000000000002,0.005174620170780585,-0.01698761045456032,-0.011812990283779735,-0.0022769834779837565,0.006387546814163372,0.3802163833075734,-0.5330235247291595,0.06846436725656017,1.2918498593290746e-05,0.001577996506588485,0.12362412169277734,0.003444631184903972,0.025767446369150383,0.20917922131508104
L08_VALID,0.8,True,action_03_hold,velocity_observer_estimation,5.188000000000002,0.014289161400347136,-0.0011384167310170997,0.013150744669330037,0.0025348389879202063,0.00468521831639299,0.6460587326120556,0.8524179594070309,0.0430771933222107,7.900976456283161e-06,0.0012340717199894459,0.1666674365291886,0.002439339770276287,0.021683838524943995,0.35118656367558954
L08_VALID,0.8,True,action_03_hold,z3_disturbance,5.188000000000002,0.004614386702796764,-0.003937557782335715,0.0006768289204610494,0.00013046047040498248,0.0024799112983337054,0.5610510046367851,0.07914327807409342,0.02283362522956315,7.5140282250875965e-06,0.001203473210714152,0.4502461659621563,7.498388614228235e-05,0.003801753798872335,0.20429709782077862
L08_VALID,0.8,True,action_04_east,nominal_total,6.192,0.024780192993042863,-0.00951316580130145,0.015267027191741413,0.0024656051666249053,0.009606795142759266,0.6214470284237726,0.445189031593466,0.06275948779000776,3.037406606811257e-05,0.0022148075372412754,0.22992532245947095,0.0006734163315388009,0.010428608128440552,0.0683754223381989
